,user_id,travel_id,duration_time,mean_of_transport,distance
570,80e470cf-457b-4977-bb11-8ea006ccef92,c013adab-d50c-48bd-a78f-2e26fa2e6441,30.0,Tramwaj,8352
571,f26f0b34-333c-4d74-b164-f7fe81aae153,16f6ca2b-d32c-44b7-b183-fecb01396485,25.0,Pieszo,1457
572,b06fd3d5-6bc8-482f-801d-8b170a55e2df,fe8920cd-0201-4f9b-bfe6-fe9cf85b3072,20.0,Samochód osobowy jako pasażer,7972
573,07803b9a-f2bc-4f93-b7d0-7a26db85bf00,694410ae-a4ed-4326-bb6a-9e88b1ba7db8,10.0,Pieszo,7401
574,e59e41c7-45c7-478d-895b-44b7c078547b,5c0af25a-d2e8-4c69-ba1a-814168cc8818,10.0,Samochód osobowy jako kierowca,5108
575,78361105-d7fc-4f21-a93b-2dbada47a550,187582f8-8b49-416f-b8ae-b936ae97ee84,15.0,Samochód osobowy jako pasażer,6620
576,4cc49933-472e-44c7-8a2d-f14de10ac0f9,6e3f9595-74db-4a15-9fdd-762ae5925582,60.0,Rower miejski,9535
577,a7a1a8de-b2c2-4004-aa20-95976382fcd9,c1c328ce-43cb-439e-97c8-4711814acae7,60.0,Komunikacja autobusowa,17666
578,67d44621-aea2-4cf7-a7fc-89444e1eb088,47d5ad1e-cf70-4c37-b3b3-ad028433e959,10.0,Tramwaj,2858
579,babfe92a-810c-46cd-8711-33015fb58417,32707dbb-cbdd-42b6-ba7b-583ed6f623fd,21.0,Samochód osobowy jako kierowca,2102
580,40a1066e-78d6-4a83-8f43-2ceb56c999ed,55f56928-dd21-495e-9162-8e28679697cf,20.0,Samochód osobowy jako kierowca,6841
581,6d1c8913-4289-4722-ac6c-16274907f70b,500ee9ef-162d-47ad-81ab-a9540cd3c49e,10.0,Samochód osobowy jako kierowca,708
582,4f92c4a6-befe-4452-bd9e-e07fa4a764c5,79e067b8-286c-4763-8611-3cba469fe0a4,15.0,Pociąg,13625
583,7108fcaa-8cf7-4e4c-90ed-90372492f031,333bef34-6456-475e-8a35-b16af540189e,20.0,Samochód osobowy jako kierowca,4008
584,6ee3c79f-41ed-4e31-ac4b-b5edea8ae186,908cb761-a20c-449a-bead-5ecc29959be7,15.0,Tramwaj,2078
585,888d27df-450f-43e1-97bd-7069be98d4f9,ae8348cb-7329-4d88-9359-319572f8fdef,10.0,Pieszo,8455
586,33e7451a-f9dc-46cf-8e60-f89fabf3ac60,ccaa4092-892f-4036-9613-2b51bdc676ae,5.0,Samochód osobowy jako kierowca,939
587,cbaf9189-cb9b-4f0c-9b18-a15c2c8b3ca6,25adfe49-8135-4a3c-b885-a67f3acaa685,20.0,Samochód osobowy jako pasażer,7074
588,94b08bff-a576-42bc-b61e-da43d3737635,3835dd71-8025-4af0-94ca-7e11b402e65e,45.0,Tramwaj,9745
589,70dd6c00-b1fb-4558-b8c8-179111b20189,0b63db31-df6e-4416-8419-0af52969b6e9,7.0,Tramwaj,2284
590,d986e726-3078-4e9e-8e2c-e22aa8819282,1a8f07a0-03c2-4e04-8aeb-4d5e9e2d01ea,60.0,Samochód osobowy jako kierowca,16124
591,399829a8-be82-43ad-ac90-f2d3e2e3c1f8,31c6411e-f71e-442c-bace-3768e96ca207,15.0,Samochód osobowy jako kierowca,8051
592,c3621b18-88ec-4e5c-bc3b-e29fefb75d39,ad6b1a38-c624-4d41-984e-e30ae18576f8,15.0,Taksówka,2968
593,a5e86f0b-8d67-47b3-a11b-6354d55ea59b,8106762b-a261-4cf4-9e60-e1d66a775177,40.0,Komunikacja autobusowa,4110
594,f18069b2-954d-48ae-bbc0-8e7277c25f24,7eb2cef6-a4d7-4db8-87ff-b39ac79b3633,24.0,Rower prywatny,10541
595,bf383a4f-6336-4a36-8600-77529691cd65,bf7ad7dd-c470-41da-88d4-fc6d9543d592,6.0,Komunikacja autobusowa,2648
596,1a272eff-f13e-4a39-87dd-98e43716dc14,56f97f67-89eb-41a5-98eb-24aeb38a485d,20.0,Tramwaj,3436
597,2bec0e23-835e-4678-a67d-e5dc5c952a79,01130ba3-b523-4432-aacf-5b5969f6ee9b,15.0,Tramwaj,4548
598,b2bfdb7a-2a07-4c75-b058-4bc8c63f1f62,3e99ebc8-2518-4a0e-8af8-585f8a3425bc,8.0,Komunikacja autobusowa,2528
599,8cebd289-be13-417d-a84f-3e8d4b957660,c6229868-d073-428c-bae7-dece3eaf475f,18.0,Tramwaj,5739
600,deb2dbe8-120c-4e18-9df4-c5d5947f20f5,3fe06b49-8423-480f-bb9e-35a828f34b2e,15.0,Tramwaj,2805
601,edd83ab4-d4ca-48f9-9699-8f9f17f82012,347d1b2a-ec1f-4cdf-846a-b3150f5eeb53,15.0,Pieszo,558
602,c6bfaebc-91e5-45b9-8330-8a14479ef54b,1a411e64-9a03-4e16-b0f9-e39eb33d8fe3,5.0,Komunikacja autobusowa,2181
603,581038ab-8ad1-44fa-9318-8787e547d2d2,28a063de-99cd-4921-ab69-8967887d560c,25.0,Tramwaj,8352
604,0ebda611-cbee-4363-b0cf-22f1703e396f,9bdb2adb-f546-4023-b121-5c1141f7d088,25.0,Pieszo,2968
605,80763157-9456-436e-9925-b562cedde76b,be62b362-7115-43f3-ac4a-3f2366c71a87,28.0,Rower prywatny,10419
606,d7299937-9770-4762-bf30-383c13605601,67fa23dc-07fc-41b9-84bd-e588c16222a7,15.0,Samochód osobowy jako kierowca,2551
607,6c90ffcc-0896-46b4-9b45-32a0f6781ed9,377ba2a2-2bab-4972-bd91-dbe6c06b1be0,30.0,Tramwaj,11963
608,597df992-547d-40aa-9af8-e133385e32f6,bf7145be-eca2-4649-bdf2-3c61360e2aa5,5.0,Tramwaj,2115
609,69d786c7-577e-46d5-a0b8-a628710f3e48,ebd4777b-6889-471a-9a8c-e7476f7c0534,10.0,Samochód osobowy jako kierowca,854
610,06849ad2-d314-48d3-bbf4-f9171cb45e2b,36006c52-755c-40c1-a9e0-cd2634295f9b,45.0,Tramwaj,9955
611,fa24973c-2b9e-4bf1-ba9e-b46103b16d34,ab4b95cf-5a57-456d-90a3-65483daf3862,4.0,Komunikacja autobusowa,1696
612,209e99ed-39ab-4c9d-9969-2b7b18cb4207,032de101-9ab3-4641-bbf8-76e8f29ca4fe,7.0,Komunikacja autobusowa,1399
613,63c15f82-5faa-4a4c-b9a2-919eff2d4217,ff28e48f-8ac1-4da6-b302-729ddd6e471d,20.0,Taksówka,8072
614,5abe5273-509d-4071-a4e5-13c2fbdafc10,64fee5d2-a491-4a42-837e-ae8081aeedba,15.0,Samochód osobowy jako kierowca,6616
615,75de9ba2-6ab7-4d36-88c6-a4b56a133aa6,ae7d79e6-8b27-4645-b398-4df9146fd30a,10.0,Pieszo,444
616,b98db1c7-7bf8-43bf-ad0f-37d54872e04a,487faba4-753a-487d-8ba8-d723e0e12ce7,5.0,Pieszo,601
617,5d8025e6-99aa-4c4a-88c7-c901afa02bbf,e63ffaa5-976f-462a-86dd-d644721bccd8,20.0,Samochód osobowy jako kierowca,794
618,a891bad6-b9d1-4ed6-9786-8cbb382ae8f7,420edc2d-2224-4eaa-8966-bac71a0c0b0d,30.0,Tramwaj,4678
619,972f9f8c-f61a-4994-bc36-46f09b603fbe,0817a5e1-2c32-46c8-9162-d8cc979eb5a5,30.0,Samochód osobowy jako kierowca,7942
620,1a3dc37b-7b3b-4a20-b80c-a35431a713f6,b526b419-0d01-4c13-abd3-b40da66f7396,6.0,Pieszo,489
621,04d6761b-9497-4716-9e92-d82a280fa484,b3db4cd0-73a2-4f7c-8d7a-d0933392667d,10.0,Samochód osobowy jako kierowca,3419
622,bec96828-7a17-4857-a3b5-8cc70e1801f0,bc671057-1040-4527-a3ea-eead555f4e01,10.0,Samochód osobowy jako kierowca,1578
623,c13e727c-6434-463a-9f9c-ab8b2709f188,45bcdcd4-5822-4a25-8c2a-ab7c0eeda28f,25.0,Samochód osobowy jako kierowca,10974
624,38289213-e71b-417d-97db-2869536fd881,4af4b2e4-9d06-4cd2-aa52-d13fbf7dd7bd,4.0,Tramwaj,1929
625,11598564-cc88-4708-9860-77bdd7ebeff9,340206ee-4b72-41d2-b790-7d63bbceaf63,20.0,Komunikacja autobusowa,9555
626,cba3b215-4956-4b0a-85e8-96806d7bdaf5,b23beb62-c9de-4fdc-a391-e9597a796487,25.0,Hulajnoga elektryczna,4338
627,1b870532-be19-4fbc-b058-2fcb6706370b,b69c2696-fd62-4995-9cbd-89de14744a22,15.0,Tramwaj,6780
628,b0588fc1-bc99-4232-a826-bd53286d0862,4d2951ae-52cd-437c-8c9c-0d4409c3aab7,35.0,Tramwaj,3673
629,5685afcd-6e9f-44c4-9830-3bff3a9fe34f,4fce4c51-7f90-4f6c-be32-b6c7907a8f4b,10.0,Samochód osobowy jako kierowca,5270
630,e2145080-8b48-4492-86eb-68f57c979ff0,bcb76d39-4cd5-48d0-a36b-61d44837d02f,45.0,Samochód osobowy jako kierowca,16518
631,fed14836-e4dd-4b64-b537-08c8479f2dd8,c4f67078-04f0-46a5-a473-b5914316228d,3.0,Samochód osobowy jako kierowca,447
632,58949f9b-75fa-435e-8677-7e9013ea13e6,faf74808-d9ba-4760-a210-9d3f11c2d1bd,10.0,Samochód osobowy jako kierowca,1634
633,fccf0a0a-91dd-401b-a3a0-0774d3bc9252,33fd1072-927a-4f44-8636-be621e7b2a07,10.0,Tramwaj,4666
634,5d042c0a-13d0-4e4b-a3fc-76716273f4ac,b3afb09c-6339-4d4b-bf6a-526fed5ec923,3.0,Komunikacja autobusowa,663
635,11c1c0cf-5118-496d-8ed0-5b9101a388ac,986c4f49-95e1-472e-a168-37c4c92bef64,40.0,Samochód osobowy jako kierowca,12647
636,79d07bcd-dec3-4813-aa34-0f1955b57a12,2e2f6e76-fa92-4799-99e7-4373ccef375d,10.0,Tramwaj,2817
637,de7b2d3a-3ada-4705-a72d-193561b4e190,215e0ddf-6323-4531-a880-c8cd86071eb7,15.0,Samochód osobowy jako kierowca,6166
638,d28a7770-7514-465d-b9eb-029eb1448502,b621df4b-5349-43ed-82e4-b9ff5b9df519,7.0,Samochód osobowy jako kierowca,2792
639,c070384e-8a16-49d3-8109-610133cb6dcc,563caaac-03c8-4f56-bfa6-757d8d78ed35,35.0,Komunikacja autobusowa,11436
640,1df44032-edb3-4e12-be24-677038619c04,acb841d0-fbde-4419-b585-ef05e8a3df31,20.0,Samochód osobowy jako kierowca,5362
641,bbdab33d-118c-407b-9767-2504169c2b15,6b1a0fc8-391e-4e6e-bcd1-111094133f1f,2.0,Samochód osobowy jako kierowca,273
642,7205698c-b44e-47e3-827b-319bd3ba2402,d2987807-f348-4401-8f7b-134d7b634347,15.0,Samochód osobowy jako kierowca,3639
643,f9499eeb-65be-46b9-9fdf-7c63009d4451,4a314ed3-1717-40c7-a542-dc7742270668,20.0,Samochód osobowy jako kierowca,923
644,44f33267-ff65-443d-a28f-cac9e6940f46,82d6712b-3cc7-4f52-80e6-efdc85b1f54e,55.0,Samochód osobowy jako pasażer,8941
645,76beef44-66f4-4907-a3d8-5cee081bf625,86dacde8-9937-4ed8-a0ad-7cd041a27bc7,15.0,Tramwaj,4226
646,297544b2-01fe-4881-8d1a-aec8eb722246,945536a9-2478-4c0b-a7a2-03202bbf9859,20.0,Tramwaj,5943
647,9ec686d2-f57b-4323-b561-4da62e00861a,69f2c236-43b6-444b-9d11-2e461333cb71,15.0,Pieszo,967
648,484fb552-d41f-4888-ba59-e629a0dbe103,ef138851-b547-4e12-abee-e4e6ab63d3ff,50.0,Samochód osobowy jako kierowca,7314
649,66ec4489-ad0a-4207-b9ed-309bea134326,ff9c74f3-f9f9-49a1-b7a0-da7be3087b1c,25.0,Pieszo,1572
650,3080f615-1253-454a-a8f3-edb21ff52eeb,e4101c8f-5af7-4240-b112-499e75a03f17,8.0,Tramwaj,4548
651,9f06be62-6f8a-45b7-a87a-e3fe78486044,3787b0bb-4509-42dd-9cb1-bddcecfcfe4e,30.0,Tramwaj,9346
652,a3986826-f1af-4d71-8de3-162da0763110,3b60d03b-1779-4e41-8920-fb3b2ea361c7,10.0,Rower prywatny,849
653,ee622851-3c70-4dea-80f8-913d1c62f82a,6afe01db-c5a8-43e9-956a-498e79c9476b,5.0,Samochód osobowy jako kierowca,1142
654,dc2708b1-eb74-41f7-9a86-89661f644532,6850abfc-3436-40f2-b7ec-6378aa551d85,5.0,Samochód osobowy jako pasażer,1577
655,9aafefee-fe03-4936-bdf2-58df9f95aaa4,77378840-74f0-467c-84d9-f6b6b0d73161,45.0,Tramwaj,8741
656,cbe69a60-ad08-4155-b1e0-1f8048f3b978,45c73b42-d5fd-4d62-842b-dbcbe3e84cca,45.0,Tramwaj,9398
657,b7baf0f7-270b-4ac0-9e36-fb7719450595,91bfed92-5918-4528-ab45-579552200bbf,10.0,Samochód osobowy jako kierowca,3868
658,b03919cb-bf5b-4dac-b219-e31cf16847c8,5a81dfc0-7b89-40dc-a282-3177f8bc56e7,15.0,Samochód osobowy jako pasażer,6568
659,234e2acb-b430-404b-8a87-441b5d7527ea,1eabb429-621a-4c01-8f88-fa75ca3f78d0,15.0,Komunikacja autobusowa,1151
660,59bf3460-c037-4b64-a272-818c1360b417,055757aa-cf83-4024-95a4-00ed3a3e0be6,10.0,Pieszo,1328
661,ce61c71a-69ca-41a9-b719-dcc43ad50dc8,ff1aad4a-2531-43b9-9628-f8975c03f952,13.0,Tramwaj,6362
662,375399a2-065d-4a33-9d22-86b05e014095,dfeb70d7-f657-4cee-a760-04456db7f02a,30.0,Tramwaj,8486
663,79bcbbc6-ce6a-40a2-a019-778e3f106967,ead8560e-5d67-4e41-9989-2940e7ccbb8a,20.0,Tramwaj,5603
664,e4a62373-8855-4917-9329-d345dd2bcd2a,19add342-2abb-404d-843b-111056ff87ff,10.0,Pieszo,944
665,523eb26d-0fc8-45c5-bc49-44208ec58eb8,a3695e6b-fd8b-4932-927b-6c696a00b613,20.0,Komunikacja autobusowa,4380
666,a72da0df-4e04-4b9d-ada6-d650e09448c0,1522f392-9320-49f6-8172-8551f9d318c5,20.0,Pieszo,183
667,426ded89-3adf-43f7-96f6-60e8cd1c3a4d,4f5a460d-5534-4217-9a4f-825b951355ae,15.0,Samochód osobowy jako kierowca,3462
668,c78ade83-8b52-43ef-8203-78905bcff94a,7d1f9ba4-88cf-4983-9bfb-7e80d1f6b7ec,10.0,Tramwaj,2424
669,fd5e74d2-e8a5-4c9b-8d08-b07d8150c7d3,2d981c7e-45d0-4e6e-9a70-28d698ac7c98,40.0,Tramwaj,8602
670,d7d4dc72-52b9-4939-98b0-540d5ca75eec,f063e74b-1fef-4535-a89b-88b7b6e6300e,10.0,Samochód osobowy jako kierowca,1171
671,fbc207d6-7d67-4e5c-8e33-f8c6ca744b24,1d60e332-0d5c-4f74-bba1-4f937160c89f,10.0,Pieszo,154
672,66c264a6-2d71-44df-9789-caeab1fc1731,e49ef657-9a86-4a9e-8458-5b1f001b97b6,25.0,Rower prywatny,6999
673,b75f567f-0f4e-43b3-bec8-c4a90393eadb,a5e3d3e1-c0dc-4579-842c-81b0a6dcb417,15.0,Samochód osobowy jako kierowca,2789
674,e834a610-c5cb-4899-a6d8-1a950c0e72e0,0f3b7938-d8ad-429f-a0be-3ff3411db622,5.0,Rower prywatny,822
675,ed27d25b-4fa2-4c72-82a6-4ffcb3076585,6f42f3ea-88c3-4220-8ed5-02fcedaa37cd,35.0,Samochód osobowy jako kierowca,15331
676,71dd8ce6-654a-49b0-8da6-c8e39a628ffc,460f2ed6-a325-454a-8c92-b4ee39408514,30.0,Rower prywatny,4431
677,f74aa443-51cb-40b1-9618-4127c6e5ece0,ac54485e-819b-40bd-94ab-2dda9fa446f8,12.0,Tramwaj,1182
678,41f19a55-c407-4452-8876-c3087c5f832f,3fa49618-e8ec-4831-9512-c83e01c60d2c,25.0,"Motocykl, skuter lub motorower",7684
679,1c7575fb-5a29-4354-b26c-03056b43906a,43310b51-f1d2-47d5-ae11-bb94112f3612,45.0,Samochód osobowy jako kierowca,3709
680,7bd1a542-6806-4279-9391-95b3d79a7762,3e492cc1-bad9-48f3-97bb-ae5c788663b2,120.0,Pieszo,4478
681,5fd98949-00ad-4d3f-83fd-80ac5e05d24d,2e48cf07-38a0-416b-883b-eed05e1aee89,26.0,Tramwaj,1019
682,9789d5c7-95c6-4fc8-8315-630a8cc4ef5e,ddd32706-333d-4ea2-b0b5-51e66c24f01e,20.0,Tramwaj,7099
683,46689db9-6dc5-4471-9818-a00a10e49571,a034cc72-3f80-4309-ad33-7d6473fe6e73,45.0,Samochód osobowy jako kierowca,4276
684,a6a30267-8689-47d2-a1f0-e03b98761aef,36a26dce-353b-4288-b4ad-8cfc852a32e7,40.0,Tramwaj,8054
685,ee8febf6-d56d-44d8-92be-43ccc7761cfd,d1f75688-cc5a-4341-8319-602c5b0387be,15.0,Komunikacja autobusowa,3091
686,8ddfa59b-6bc6-4e3a-8c48-3dd322799026,36efc675-2fea-4091-9373-3cd984411154,10.0,Komunikacja autobusowa,6282
687,64ee50d0-0f97-44e4-b6d9-0934d4a3cb3b,05cb1a96-9a56-47dd-9bf0-ba10abec965d,35.0,Komunikacja autobusowa,7046
688,143cc8d0-d989-4523-8295-6d97b6241a1c,5e1f22e5-26d0-44b1-ad43-3b84cf37885c,10.0,Pieszo,291
689,a78886a3-feb6-47b1-8b25-1bbd6fb01d1f,c511479f-0bbd-48d5-b678-42b16d3813df,25.0,Samochód osobowy jako kierowca,7875
690,bfeb5777-2b2b-460c-83fa-7d0f2e1bf95e,bc9fd275-28bd-4c0c-811c-f5298ba38598,6.0,Pieszo,1291
691,03e03f11-ad8b-4880-b5e9-d9d7d665d0c7,4a8566a9-731d-4ed6-81d8-52bb05f72710,15.0,Rower prywatny,2463
692,3af9ee12-f847-4a05-b87c-4ffcc33348c9,02f831a5-b42e-4d02-8071-aa7eb6da4ce9,15.0,Samochód osobowy jako pasażer,8286
693,349e348d-98ce-41fe-8a3e-211189de7334,cf085fe3-f485-4510-9b7d-ebd6c1559e94,15.0,Tramwaj,2053
694,664509be-f7a8-40fe-bf5a-2508bb0555ab,60ab9424-d972-4d9a-874e-8ca24ba74c77,20.0,Tramwaj,7864
695,a0806a87-0399-4036-9d94-5f4a6cd04a16,5dd31c0a-ccd6-4357-829a-9ea58dc691d0,10.0,Komunikacja autobusowa,3983
696,9521bc1e-44cc-4a29-b1fd-3dbf4489e459,a9fa9b67-bd75-45d0-95c5-d8e2e5c88851,30.0,Tramwaj,5035
697,669989d0-1d9a-469f-becb-1d93fbbbde39,69787d35-8c74-4d00-87b4-7b35d820e728,20.0,Samochód osobowy jako kierowca,7719
698,3f2a2591-ad6f-4593-9aac-dbc8b9aeb205,1dd2c3c4-7570-4392-b556-a9075538af2d,15.0,Tramwaj,3195
699,c8a43fbd-0d91-4b63-b5cf-2c8a53aa741c,9b3e2728-23bf-4588-9d5e-489d7565c81e,10.0,Komunikacja autobusowa,3319
700,b23618ec-8d3e-4c18-bd7f-7de70b59aac5,aab3938c-f3a5-41ba-a774-bdf487c50f49,20.0,Tramwaj,2226
701,8163c090-c307-43ca-8b4a-c4bf4b54a0c8,6cee5bc4-7ba2-425b-a0a1-85f99be2fcec,20.0,Samochód osobowy jako kierowca,3226
702,5b590626-7876-4276-9f76-28b87f23a16c,9836e690-6702-455b-9171-2d65f4023551,5.0,Samochód osobowy jako kierowca,1812
703,d412f8f2-e1e1-4c8d-b0f0-743b99f1b90c,8236abb9-505d-4435-a13f-50d717296e87,40.0,Tramwaj,6184
704,9b515e14-21ac-48e2-92a4-402daee3833d,883c3a3f-194f-4b40-b5d0-2e5c6e855eca,15.0,Pieszo,551
705,2f20c336-edb9-4cde-863f-e37cb44c5885,9fc71ee6-d026-49f5-8031-f4f6d52b2ac0,5.0,Pieszo,534
706,937d7fe5-7060-448b-a152-ac99d135c52c,3bcfb4d9-aa66-4cdc-b6ba-7568553cf0dc,5.0,Tramwaj,1577
707,e46e3a4a-89a1-46af-9282-848098db1c81,811969d5-5a94-4158-9063-2e30d80f842c,8.0,Samochód osobowy jako kierowca,417
708,448bc1db-38d0-4387-9bdd-af7d62cdb195,80845022-3d1b-4224-8dc3-0fa171041ea2,10.0,Komunikacja autobusowa,1855
709,e20c7967-f974-4ca3-b5c7-be2f12ec2eb0,77b681c9-387c-4dc6-b799-47ea6dd6ad3e,15.0,Pieszo,717
710,ed7df40b-ef7b-406d-8b9a-071a5006fef3,e60bb0fa-62ed-4014-a574-bf1bb31f34c7,8.0,Samochód osobowy jako kierowca,3994
711,d512e32a-12c6-44fb-ba4d-d665ade46ea6,6a986e91-072a-4c26-83e1-b93e8245db72,8.0,Samochód osobowy jako kierowca,2615
712,1e632518-ccec-4dce-aefb-5a59e608ace1,097c0741-9d0d-4d9f-b7eb-700755db78c5,20.0,Tramwaj,4004
713,17e3f3ac-9a9b-4974-8b7c-56d19c14fbb0,0d231353-a363-460f-90cb-a93bc663901a,3.0,Pieszo,130
714,6bdf0dc1-efa9-4d06-8f30-bba272743323,decde550-009d-4043-b8c4-cdaa422110ea,5.0,Tramwaj,1013
715,519cfd7a-4882-4694-9e70-a192f8416569,a7623b9a-43bb-4307-a02d-98e37a87f67d,20.0,Komunikacja autobusowa,5295
716,b5c69ca8-5f65-4d29-9eb1-1b365e6dd354,b1ae6111-08cb-41ff-a896-33bfcbff57c8,20.0,Tramwaj,6250
717,52126e94-cbc4-4634-9f65-eb5e64aa71ba,76241a36-d416-4d41-bc8b-58b6364d2994,5.0,Pieszo,183
718,05c3aecf-97b9-456e-9de7-ade38af22b0d,7f2eb5ef-4844-44a9-8df3-6a42f765d83e,6.0,Rower prywatny,1164
719,17df62d5-0ff8-4bdc-9051-d1b06bdc0e8a,74180f0c-a17d-40c5-911e-3ed963d808c7,10.0,Samochód osobowy jako kierowca,4666
720,2b33ae3c-c69b-45ee-b18c-5c9c6307adcd,e6077340-f684-443c-a7c7-2dcf2086bb03,10.0,Pieszo,3117
721,be40e0b6-da27-4f6c-81ab-931698b8820a,56e9566e-22e2-4806-b397-552434570960,30.0,Pieszo,2461
722,d9c55c7b-e458-4771-88ae-0b0007a3c4a6,1f99af12-41cb-430f-9142-274fd0a43cd7,5.0,Tramwaj,2608
723,9a751896-c0f4-400b-8019-6654103d2489,cfef90a4-c167-469f-a362-98df0203f9fc,10.0,Samochód osobowy jako kierowca,2836
724,36a60678-f23a-4dc3-a684-9885ecfa4c8e,8bfbdf9d-c03f-477f-950e-47318e998c2d,5.0,Rower prywatny,687
725,709f2770-e8c3-4752-890c-94897da2af8d,9a50d02e-a72f-4485-99a0-39705c50cdbd,15.0,Tramwaj,2293
726,9c0dd4d7-2b7e-4986-907b-47afdaff0c7f,7214d4f6-ee0b-40b3-90c1-42544edb7605,35.0,Tramwaj,9252
727,a12c6624-1c09-48d2-9840-284ed847b05c,0507aa56-2e07-47b3-9946-1f9468367a89,30.0,Samochód osobowy jako kierowca,9841
728,6e1151b1-5f1e-4096-98cd-afe76072292d,dec273e6-b591-4088-bc8a-30ef975aeca1,20.0,Tramwaj,4808
729,7ce0038a-83c6-43ff-ae7d-03e66f1bb012,9137aeab-efb1-4f4f-9f30-47857f5a63c5,20.0,Tramwaj,6746
730,4b52ecad-3a13-4069-bce9-80d9791cdc29,d0300320-e04e-4f18-8f91-337f51362191,25.0,Tramwaj,4003
731,180f20bc-669a-4dc5-9b94-10c8a189cb9e,962af813-8924-4fe1-92fc-82f668b7675f,5.0,Pieszo,373
732,5846fbfc-df96-444e-9d17-a3a8e0118f46,557e6a2a-d960-4a8a-bf0d-cfb274028088,5.0,Samochód osobowy jako kierowca,988
733,bdad0f60-13a8-4a71-80a1-8e8b9bd7ca69,0b093acf-20e0-465c-b360-dff64aafc5d4,10.0,Komunikacja autobusowa,2183
734,bfb90d96-4614-48dc-8567-57b7c8dd3e8a,0c72796c-6dde-4231-9975-9003c06f9515,15.0,Samochód osobowy jako pasażer,4907
735,eaad4651-3261-4ffe-87fc-93e265447c4f,e60fe39b-1262-422b-8415-9d31d18058d3,10.0,Rower prywatny,472
736,104b095f-ae9d-4ff6-b030-12a14b281a21,bb25ae58-4a4f-4e9e-a41f-e92e15e63ad1,30.0,Pieszo,2293
737,586091b8-9432-42e9-80d5-4ded2cc8a8a4,06663bf1-2aa9-49fb-8cee-7cdd268819a7,10.0,Pociąg,10656
738,4fb0d76a-929f-469c-a029-15b29304d8ae,0483416d-1c6f-476f-bb8d-12e98c37b96d,15.0,Komunikacja autobusowa,2104
739,43fa562f-719e-41d0-8e09-7427ba941730,e008cdb2-d9ed-4843-af1f-7e166dc5a6ae,20.0,Pieszo,823
740,af71c5b1-1dfb-4039-bb17-238d36201430,46a0e019-d8ca-4f74-9032-4f77f3de27a5,12.0,Tramwaj,6460
741,b17caaa2-339e-4fb8-af00-5bf5aa762e5e,d62ee8ce-a230-403d-a694-0dda230f13e7,5.0,Pieszo,825
742,ac2c9899-1eba-4ff2-ace6-08f0531d7907,c1d5059e-7e4d-496e-8a21-932021f94b4f,50.0,Komunikacja autobusowa,3658
743,59527ee8-3d49-4446-9c19-13de09589f5b,8ac4cf6f-a56c-4069-bf48-56376ee84bb3,25.0,Komunikacja autobusowa,6354
744,7280f119-bdf8-4f12-882a-52d0a76b0b4d,39ae7b87-8e52-4d3a-97df-25649a9f6112,40.0,Komunikacja autobusowa,8319
745,1cbbf386-c1bb-478f-9001-443590d643c3,c4d07fe9-1ecc-4327-9e99-2482f2ea72e4,35.0,Tramwaj,9564
746,8bcffc35-b646-4039-9ff7-d8802725b77b,a1fc6ead-730e-4ecb-8fe9-350459550ec1,30.0,Komunikacja autobusowa,6888
747,5330fd7f-5fe4-44cc-8b60-d408cb4cb221,f0975dfb-5a80-4560-bb47-afd213840107,30.0,Samochód osobowy jako kierowca,18485
748,ba3ff818-1d41-4a00-9480-3e03df5e63d9,88b2c676-0b8e-4bf8-8b4d-073c8da72cee,30.0,Tramwaj,8786
749,ef45e9bb-1b5e-4114-aaf8-20500b49445b,08d11f74-0e32-4c68-b191-3401fdb46408,30.0,Rower prywatny,4548
750,2a0ec923-a273-4f47-82d0-c5bf91e11275,d035fbe8-877a-4bdf-8b1a-674bef7b8663,25.0,Tramwaj,1653
751,0c42ee53-621b-4f4c-8ece-b894d781a9c1,42f726aa-b076-4283-a55b-b00991d8f0cd,7.0,Pieszo,825
752,e4943572-3258-4248-83de-b316b4c9fb09,6598fe51-356e-4ce6-8375-ce4e208aeeaf,10.0,Pieszo,1679
753,0f777d7d-6e64-4546-a27c-1ca7681a16b4,fb55bd33-8a1e-4588-8fc0-8016f3225e23,10.0,Samochód osobowy jako kierowca,9445
754,05a5dba3-d1b0-4fb6-8e3a-179e6aebd2b8,badb525d-9e43-41c6-9c4d-6b0904348e0c,8.0,Pieszo,7439
755,10ec336f-6b7d-4afb-a685-5fdf10559d44,e6f5ee22-0b13-4ef2-9b99-5e05e3590759,15.0,Samochód osobowy jako kierowca,8011
756,bedacb6b-4a49-41aa-b291-2f352aec674d,58f0ff73-0867-4667-b213-b09a6f01527e,20.0,Pieszo,1432
757,d01ffa45-f92c-4171-b10a-67df2aae41af,7eaf2ce8-f408-4a19-96cc-79697210bb69,10.0,Rower prywatny,1273
758,cf7b8814-7164-4dbb-9da3-304099732ddb,31cc7c82-ab6a-4b6b-8a52-330f40b39480,7.0,Tramwaj,1600
759,2f9c46f7-83b8-4a59-a3f3-adcd52874703,649cc39a-7eab-407d-80dc-5cf24018fa46,5.0,Samochód osobowy jako kierowca,1662
760,a9a52bc4-3969-42cb-859f-865c612aa5df,727ff8bf-2df7-477b-9821-867f476323cf,10.0,Tramwaj,1335
761,fc186eaa-ee29-4902-b4fb-1b844239b85d,1bf4b77f-2bea-4a9a-b193-6aa6f41a9905,25.0,Tramwaj,5192
