preferences_centrum_entrance_billed,preferences_centrum_entrance_for_eco_vehicles,prefences_pt_transit_priority,prefences_prefered_travel_mode,prefences_pt_comfort,prefences_pt_cleanliness,prefences_pt_punctuality,prefences_bicyle_infrastructure_improvemets,prefences_walk_wrong_intersection_lights,prefences_walk_no_sidewalk,prefences_walk_bad_surface,prefences_walk_blocked_sidewalks,prefences_walk_car_danger,preferences_walk_bike_danger,preferences_walk_tall_curbs,preferences_walk_no_cleaning_snow_removal,preferences_walk_insufficient_number_pedestrain_crossing,preferences_walk_no_resting_place,preferences_walk_heavy_traffic,preferences_walk_insufficient_lighting,preferences_walk_no_inconvenience,house_total_person_number,house_over_6_person_number,house_owned_car_number,house_lent_car_number,house_company_car_number,house_bicycle_number,respondent_age,respondent_sex,respondent_primary_job,respondent_physical_condition,respondent_provides_care,respondent_has_driving_license,respondent_has_season_ticket,respondent_has_pt_discount,total_travel_time,part_of_day,travel_mode,travel_distance
4,4,4,3,2,2,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,3,0,2,1,0,1,0,0.0,10,2,0,4535.012367385335
4,4,4,3,2,2,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,3,0,2,1,0,1,0,0.0,10,3,0,882.2582881722153
2,2,3,0,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,1,0,1,0,1.0,17,3,1,882.2582881722153
2,2,3,0,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,1,0,1,0,1.0,15,4,1,7451.362919271312
3,4,4,0,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,0,1,0.5,10,1,0,7451.362919271312
0,4,3,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,4,0,2,1,0,1,0,0.0,20,3,3,3942.9109891976696
0,4,3,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,4,0,2,1,0,1,0,0.0,20,3,3,3942.9109891976696
2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,1.0,10,2,0,8977.549760105705
2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,1.0,10,2,0,3453.027932648369
1,3,4,0,3,3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,10,2,3,2627.554719622349
1,3,4,0,3,3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,10,3,3,2627.554719622349
2,3,3,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,0.0,4,1,2,1,0,0,0,0.0,17,4,1,3942.9109891976696
0,4,4,0,2,3,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,4,1,2,0,0,1,0,0.0,20,3,3,3942.9109891976696
0,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,0.0,4,1,2,1,0,1,0,0.0,20,3,0,3453.027932648369
0,4,4,0,3,3,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,5.0,5.0,1.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,40,1,1,4370.607199925701
0,4,4,0,3,3,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,5.0,5.0,1.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,40,2,1,882.2582881722153
4,0,2,3,2,2,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,10,1,0,882.2582881722153
4,0,2,3,2,2,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,15,2,0,3942.9109891976696
0,3,3,4,4,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.0,20,4,0,3942.9109891976696
0,3,3,4,4,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.0,22,4,0,4370.607199925701
1,4,4,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,15,4,2,3942.9109891976696
1,4,4,3,2,2,2,4,0,0,0,0,1,0,0,0,1,1,0,0,0,2.0,2.0,2.0,0.0,0.0,2.0,3,1,2,1,0,1,0,0.0,15,4,2,3942.9109891976696
1,4,4,3,2,2,2,4,0,0,0,0,1,0,0,0,1,1,0,0,0,2.0,2.0,2.0,0.0,0.0,2.0,3,1,2,1,0,1,0,0.0,15,4,2,0.0
4,4,4,0,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,5.0,3,1,2,1,1,0,0,0.0,5,3,2,0.0
4,4,4,0,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,5.0,3,1,2,1,1,0,0,0.0,5,3,2,0.0
0,4,4,0,3,3,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,4,1,2,1,1,1,0,0.0,30,3,2,0.0
0,4,4,0,3,3,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,4,1,2,1,1,1,0,0.0,30,3,2,0.0
1,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,5,1,0,1,1,0,0,0.5,9,1,1,0.0
1,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,5,1,0,1,1,0,0,0.5,7,2,1,642.0177142197875
2,2,3,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.0,0.0,5.0,0,0,4,1,0,0,0,1.0,5,1,2,642.0177142197875
2,2,3,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0,0.0,0.0,5.0,0,0,4,1,0,0,0,1.0,5,2,2,4325.853765362609
0,4,4,0,3,3,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,4,0,2,1,1,1,0,0.0,30,3,2,4325.853765362609
0,4,4,0,3,3,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,4,0,2,1,1,1,0,0.0,30,3,2,882.2582881722153
1,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0,0,1.0,30,2,2,882.2582881722153
1,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0,0,1.0,30,3,2,1889.6265580634629
1,3,3,0,3,3,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,3,1,3,0,0,0,1,0.0,5,2,2,1889.6265580634629
1,3,3,0,3,3,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,3,1,3,0,0,0,1,0.0,5,2,2,1966.5404777022643
1,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,30,2,2,1966.5404777022643
1,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,1.0,30,3,2,407.9731632123516
0,4,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,3.0,3,1,2,1,0,0,1,0.0,12,3,1,407.9731632123516
0,4,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,3.0,3,1,2,1,0,0,1,0.0,20,3,0,1101.8218361032564
4,1,4,0,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,1.0,0.0,0.0,1.0,3,0,2,1,1,1,0,0.0,10,1,2,1101.8218361032564
0,4,4,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,3.0,3,0,2,1,0,1,0,0.0,20,3,0,1615.6194024333536
2,2,2,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,20,1,2,1615.6194024333536
2,2,2,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,20,2,2,1090.8230006436186
2,2,2,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,3.0,0,1,4,1,0,0,0,0.5,5,1,2,1090.8230006436186
2,2,2,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,3.0,0,1,4,1,0,0,0,0.5,5,2,2,1090.8230006436186
0,3,4,1,3,3,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,20,1,2,1090.8230006436186
2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,3.0,0,0,4,1,0,0,0,0.5,12,3,1,4974.258333391192
2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,3.0,0,0,4,1,0,0,0,0.5,20,3,0,4974.258333391192
0,4,4,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,0.0,3,1,2,1,1,1,0,0.0,15,1,1,3361.202571876115
0,4,4,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,0.0,3,1,2,1,1,1,0,0.0,17,3,1,3361.202571876115
0,4,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,0.0,0,1,4,1,0,0,0,0.5,20,1,1,451.6124140474436
0,4,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,0.0,0,1,4,1,0,0,0,0.5,20,3,1,451.6124140474436
1,1,4,4,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,35,2,1,3951.9744216158297
1,1,4,4,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,40,2,1,3951.9744216158297
3,3,4,4,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,4,1,2,1,0,0,0,0.0,35,1,1,5310.3180478391605
3,3,4,4,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,4,1,2,1,0,0,0,0.0,35,2,1,5310.3180478391605
3,3,4,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,20,3,2,1705.1144083294384
3,3,4,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,20,3,2,1705.1144083294384
1,3,4,4,3,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,15,1,2,0.0
1,3,4,4,3,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,15,3,2,0.0
0,1,3,4,3,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,1,0.5,15,1,2,6997.090765299176
0,1,3,4,3,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,1,0.5,15,3,2,6997.090765299176
3,3,3,4,3,3,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,3,1,2,1,0,1,0,0.0,25,1,1,4584.023607108951
3,3,3,4,3,3,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,3,1,2,1,0,1,0,0.0,40,3,1,4584.023607108951
3,3,4,0,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,50,2,0,4689.707370418772
3,3,4,0,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,45,4,0,4689.707370418772
1,3,4,0,2,2,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,3,1,3,1,1,0,0,0.0,10,2,2,924.9876025060088
1,3,4,0,2,2,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,3,1,3,1,1,0,0,0.0,10,2,2,924.9876025060088
3,3,3,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,0,0,1,0,0.5,20,1,2,0.0
3,3,3,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,0,0,1,0,0.5,20,1,2,0.0
0,1,3,0,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,3,1,2,1,1,1,0,0.0,5,1,2,1269.7239881565936
0,1,3,0,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,3,1,2,1,1,1,0,0.0,10,3,2,1269.7239881565936
2,2,3,4,3,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,4,1,0,0,0,0.5,5,1,2,1776.3956900201495
2,2,3,4,3,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,4,1,0,0,0,0.5,5,3,2,1776.3956900201495
3,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,4,1,2,1,0,1,1,0.0,20,1,0,375.6938558353508
3,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,4,1,2,1,0,1,1,0.0,20,2,0,375.6938558353508
0,4,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,1.0,0.0,0.0,2.0,4,0,2,1,0,1,0,0.0,5,1,0,3405.462779202241
0,4,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,1.0,0.0,0.0,2.0,4,0,2,1,0,1,0,0.0,10,3,0,3405.462779202241
1,4,4,0,3,3,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,2.0,4,1,2,1,0,0,1,0.0,15,2,2,495.0008328986343
1,4,4,0,3,3,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,2.0,4,1,2,1,0,0,1,0.0,15,2,2,495.0008328986343
0,4,4,0,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,3,1,4,1,0,1,1,0.5,75,1,1,1683.554964161126
0,4,4,0,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,3,1,4,1,0,1,1,0.5,75,3,1,1683.554964161126
2,2,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,45,1,1,0.0
2,2,4,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,2,0,4,1,0,1,0,0.5,40,2,1,0.0
4,4,4,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1,0,1.0,40,3,1,1262.7973436594002
2,2,4,4,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5,0,0,1,0,1,0,0.5,60,1,1,1262.7973436594002
2,2,3,0,2,3,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,1,0,0,0,0.5,15,1,3,3317.975726150459
2,2,3,0,2,3,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,1,0,0,0,0.5,20,1,3,3317.975726150459
2,2,4,0,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,45,1,1,0.0
2,2,4,0,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,40,3,1,0.0
2,2,4,0,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,1,2,1,0,0,0,0.5,20,3,3,4326.963789219946
2,2,4,0,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,1,2,1,0,0,0,0.5,20,3,3,4326.963789219946
1,1,4,0,3,3,4,2,0,0,0,0,1,1,0,0,1,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0.5,10,1,0,4644.675981798151
1,1,4,0,3,3,4,2,0,0,0,0,1,1,0,0,1,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0.5,10,1,0,4644.675981798151
4,1,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,0.0,4,1,2,1,0,1,0,0.0,15,1,0,1262.7973436594002
4,1,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,0.0,4,1,2,1,0,1,0,0.0,5,3,0,1262.7973436594002
1,1,4,0,2,3,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,1.0,3,1,2,1,0,0,0,0.0,20,1,3,6491.843534651929
1,1,4,0,2,3,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,1.0,3,1,2,1,0,0,0,0.0,30,3,3,6491.843534651929
0,0,3,0,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,0,0,1,0,0,0,0.5,25,2,1,1506.0877201725823
0,0,3,0,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,4,0,0,1,0,0,0,0.5,35,3,1,1506.0877201725823
0,2,4,3,2,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,45,1,0,1506.0877201725823
0,2,4,3,2,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,45,2,0,1506.0877201725823
2,2,4,0,3,3,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,0,0,1,0,1,0,0.5,20,3,0,0.0
2,2,4,0,3,3,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,0,0,1,0,1,0,0.5,35,3,0,0.0
1,4,4,1,2,1,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,3,1,2,1,0,0,0,0.0,15,2,2,2157.462309755601
1,4,4,1,2,1,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,3,1,2,1,0,0,0,0.0,15,4,2,2157.462309755601
4,4,4,0,4,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,0,1,0.5,25,2,3,6759.2323667572045
4,4,4,0,4,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,0,1,0.5,25,2,3,6759.2323667572045
3,4,4,0,3,3,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,15,4,2,375.6938558353508
3,4,4,0,3,3,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,15,4,2,375.6938558353508
0,4,4,3,2,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.5,40,1,0,2157.462309755601
0,4,4,3,2,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.5,40,3,0,2157.462309755601
2,2,4,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,1,0,0,0,1.0,10,1,2,0.0
2,2,4,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,1,0,0,0,1.0,10,1,2,0.0
2,2,4,0,3,3,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,1,0,0,0,0.5,5,1,2,0.0
2,2,4,0,3,3,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,1,0,0,0,0.5,5,1,2,0.0
4,0,4,0,4,4,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,3,1,2,1,1,0,1,0.0,15,1,2,0.0
4,0,4,0,4,4,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,3,1,2,1,1,0,1,0.0,15,1,2,0.0
4,4,0,0,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,0,0,0,0,0.5,15,3,2,1949.752910877308
4,4,0,0,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,2,0,4,0,0,0,0,0.5,15,4,2,1949.752910877308
4,4,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,7,1,0,0.0
4,4,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,3,0,2,1,0,1,0,0.0,10,3,0,0.0
2,2,4,3,2,2,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,1.0,10,2,0,2223.8077991225045
2,2,4,3,2,2,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,1.0,10,2,0,2662.114723868521
4,1,4,1,3,2,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1,0,0.5,5,1,2,1208.6137225689615
4,1,4,1,3,2,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1,0,0.5,9,1,2,1208.6137225689615
0,0,4,0,0,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,5,1,0,1,0,0,1,0.5,20,1,1,0.0
2,2,4,4,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,0.0,0.0,5,0,0,1,0,1,0,0.5,60,3,1,0.0
0,4,4,0,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,2,0,4,1,0,0,1,0.5,40,1,1,1208.6137225689615
0,4,2,0,3,3,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,4,1,3,1,0,0,0,0.0,10,2,2,1208.6137225689615
0,4,2,0,3,3,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,4,1,3,1,0,0,0,0.0,10,2,2,2662.114723868521
0,4,1,3,2,2,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,2.0,2.0,1.0,0.0,0.0,2.0,5,0,0,0,1,1,0,1.0,5,3,0,2662.114723868521
0,4,1,3,2,2,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,2.0,2.0,1.0,0.0,0.0,2.0,5,0,0,0,1,1,0,1.0,5,3,0,1208.6137225689615
0,4,0,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,2.0,3,1,2,1,0,1,0,0.0,20,1,0,1208.6137225689615
0,4,0,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,2.0,3,1,2,1,0,1,0,0.0,7,4,0,3317.975726150459
0,4,0,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,2.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,40,1,0,3317.975726150459
